desired_joint, measured_joint
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00134224
6.93889e-18, 0.00134224
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00115049
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
6.93889e-18, 0.00124636
0, 0.00115049
0, 0.00124636
4.33066e-07, 0.00124636
3.43851e-06, 0.00124636
1.15175e-05, 0.00124636
2.70942e-05, 0.00124636
5.25167e-05, 0.00124636
9.00575e-05, 0.00124636
0.000141915, 0.00124636
0.000210212, 0.00124636
0.000297002, 0.00124636
0.000404262, 0.00124636
0.0005339, 0.00134224
0.000687752, 0.00124636
0.000867587, 0.00124636
0.0010751, 0.00124636
0.00131192, 0.00124636
0.00157961, 0.00124636
0.00187967, 0.00134224
0.00221352, 0.00143811
0.00258253, 0.00153398
0.002988, 0.00162986
0.00343117, 0.00162986
0.0039132, 0.00210923
0.0044352, 0.00230098
0.00499824, 0.00268447
0.00560329, 0.00335559
0.00625129, 0.00383496
0.00694311, 0.00421846
0.00767955, 0.00469783
0.00846138, 0.00556069
0.0092893, 0.00623181
0.0101639, 0.00671118
0.0110859, 0.00728643
0.0120557, 0.00805342
0.0130738, 0.00920391
0.0141407, 0.0099709
0.0152567, 0.0105461
0.0164222, 0.0112173
0.0176374, 0.0125595
0.0189026, 0.01371
0.0202179, 0.0147646
0.0215835, 0.0153398
0.0229994, 0.0162027
0.0244656, 0.0177367
0.0259823, 0.0193666
0.0275493, 0.020517
0.0291664, 0.0210923
0.0308337, 0.0221469
0.0325508, 0.0237768
0.0343176, 0.0255984
0.0361338, 0.0272282
0.037999, 0.0278993
0.039913, 0.028954
0.0418754, 0.0311591
0.0438857, 0.0333642
0.0459434, 0.034994
0.0480482, 0.036528
0.0501993, 0.0381579
0.0523964, 0.040363
0.0546387, 0.0428557
0.0569257, 0.044869
0.0592566, 0.0459237
0.0616308, 0.0474576
0.0640476, 0.0495669
0.0665062, 0.0526348
0.0690058, 0.0551276
0.0715456, 0.0577162
0.0741248, 0.0599213
0.0767424, 0.0625099
0.0793977, 0.0649067
0.0820896, 0.0679747
0.0848173, 0.070755
0.0875797, 0.0733436
0.0903759, 0.0759322
0.0932048, 0.0785208
0.0960655, 0.0813012
0.0989569, 0.084465
0.101878, 0.0868619
0.104827, 0.0897381
0.107804, 0.0929019
0.110807, 0.0959699
0.113836, 0.098942
0.116888, 0.101626
0.119963, 0.10527
0.12306, 0.108146
0.126177, 0.111502
0.129313, 0.114474
0.132467, 0.118021
0.135638, 0.120897
0.138825, 0.124253
0.142026, 0.127321
0.145239, 0.130485
0.148464, 0.133648
0.1517, 0.137004
0.154945, 0.140264
0.158198, 0.143044
0.161457, 0.1464
0.164721, 0.14918
0.16799, 0.152344
0.171261, 0.155891
0.174533, 0.158384
0.177805, 0.160493
0.181076, 0.163369
0.184345, 0.166917
0.187609, 0.170656
0.190868, 0.174299
0.194121, 0.177367
0.197366, 0.180531
0.200601, 0.183791
0.203827, 0.18705
0.20704, 0.19031
0.210241, 0.19357
0.213427, 0.196925
0.216598, 0.200185
0.219753, 0.202965
0.222889, 0.205554
0.226006, 0.207663
0.229103, 0.210635
0.232178, 0.213607
0.23523, 0.217155
0.238258, 0.219168
0.241262, 0.219456
0.244238, 0.223578
0.247188, 0.227221
0.250109, 0.230194
0.253, 0.232495
0.255861, 0.234508
0.25869, 0.236617
0.261486, 0.240452
0.264249, 0.243328
0.266976, 0.245725
0.269668, 0.247451
0.272323, 0.250327
0.274941, 0.253012
0.27752, 0.25608
0.28006, 0.258093
0.28256, 0.260106
0.285018, 0.262503
0.287435, 0.265188
0.289809, 0.267776
0.29214, 0.269598
0.294427, 0.271132
0.296669, 0.272953
0.298867, 0.275638
0.301018, 0.277939
0.303122, 0.279665
0.30518, 0.281199
0.30719, 0.283212
0.309153, 0.285034
0.311067, 0.28743
0.312932, 0.288773
0.314748, 0.290402
0.316515, 0.292512
0.318232, 0.294237
0.319899, 0.295963
0.321517, 0.29673
0.323084, 0.298072
0.3246, 0.299606
0.326066, 0.301524
0.327482, 0.30277
0.328848, 0.303729
0.330163, 0.304592
0.331428, 0.306126
0.332644, 0.307564
0.333809, 0.308714
0.334925, 0.309481
0.335992, 0.310248
0.33701, 0.311303
0.33798, 0.312549
0.338902, 0.313316
0.339777, 0.313987
0.340604, 0.314754
0.341386, 0.315521
0.342123, 0.316384
0.342815, 0.31696
0.343463, 0.317535
0.344068, 0.317918
0.344631, 0.318494
0.345153, 0.319165
0.345635, 0.31974
0.346078, 0.319932
0.346483, 0.320411
0.346852, 0.32089
0.347186, 0.321274
0.347486, 0.32137
0.347754, 0.321562
0.347991, 0.321945
0.348198, 0.322328
0.348378, 0.322616
0.348532, 0.322616
0.348662, 0.322616
0.348769, 0.322616
0.348856, 0.322712
0.348924, 0.322808
0.348976, 0.323
0.349013, 0.323
0.349039, 0.323095
0.349054, 0.323191
0.349062, 0.323383
0.349065, 0.323383
0.349066, 0.323479
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323575
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323767
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323767
0.349066, 0.323767
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323767
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323767
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323767
0.349066, 0.323767
0.349066, 0.323767
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323767
0.349066, 0.323767
0.349066, 0.323671
0.349066, 0.323671
0.349066, 0.323671
0.349065, 0.323671
0.349059, 0.323671
0.349043, 0.323671
0.349012, 0.323671
0.348961, 0.323671
0.348886, 0.323671
0.348782, 0.323671
0.348645, 0.323767
0.348472, 0.323671
0.348257, 0.323671
0.347998, 0.323671
0.34769, 0.323671
0.347331, 0.323671
0.346916, 0.323671
0.346442, 0.323479
0.345907, 0.323383
0.345307, 0.322904
0.344639, 0.322328
0.343901, 0.321753
0.34309, 0.321466
0.342204, 0.320603
0.341239, 0.319836
0.340195, 0.318781
0.339069, 0.318685
0.337859, 0.317151
0.336563, 0.316288
0.33518, 0.314946
0.333707, 0.313508
0.332143, 0.312262
0.330487, 0.311207
0.328738, 0.309865
0.326894, 0.308235
0.324954, 0.306509
0.322918, 0.304688
0.320784, 0.303537
0.318552, 0.302291
0.316221, 0.300277
0.313791, 0.297785
0.311261, 0.295388
0.30863, 0.293758
0.305899, 0.292032
0.303067, 0.289252
0.300135, 0.286184
0.297101, 0.2835
0.293967, 0.281486
0.290733, 0.278802
0.287399, 0.276021
0.283964, 0.272953
0.280431, 0.269118
0.276798, 0.266817
0.273068, 0.264421
0.26924, 0.260586
0.265315, 0.256942
0.261295, 0.252532
0.257179, 0.250231
0.25297, 0.247739
0.248667, 0.244095
0.244273, 0.239014
0.239788, 0.234891
0.235215, 0.232111
0.230553, 0.229427
0.225804, 0.225208
0.220971, 0.21936
0.216053, 0.21495
0.211054, 0.212361
0.205975, 0.209868
0.200816, 0.20517
0.195581, 0.199226
0.190271, 0.193666
0.184887, 0.190693
0.179431, 0.188201
0.173906, 0.183024
0.168314, 0.177463
0.162656, 0.171039
0.156935, 0.167875
0.151152, 0.16452
0.14531, 0.159343
0.139411, 0.152823
0.133457, 0.146591
0.127451, 0.142948
0.121394, 0.139784
0.11529, 0.134128
0.10914, 0.1278
0.102946, 0.120322
0.0967121, 0.11735
0.0904395, 0.114378
0.084131, 0.107667
0.0777891, 0.101051
0.0714162, 0.0940524
0.0650148, 0.0911762
0.0585875, 0.087533
0.0521369, 0.0823558
0.0456655, 0.0740148
0.0391758, 0.0673036
0.0326704, 0.0643315
0.026152, 0.0611676
0.0196232, 0.0559904
0.0130865, 0.0474576
0.00654455, 0.0413217
-2.77556e-17, 0.038062
-0.00654455, 0.0350899
-0.0130865, 0.0292416
-0.0196232, 0.020517
-0.026152, 0.012943
-0.0326704, 0.00623181
-0.0391758, 0
-0.0456655, -0.00613594
-0.0521369, -0.0123678
-0.0585875, -0.0188872
-0.0650148, -0.0254066
-0.0714162, -0.0319261
-0.0777891, -0.0381579
-0.084131, -0.0445814
-0.0904395, -0.0511967
-0.0967121, -0.0577162
-0.102946, -0.063948
-0.10914, -0.0701798
-0.11529, -0.0764116
-0.121394, -0.0818764
-0.127451, -0.0883
-0.133457, -0.0944359
-0.139411, -0.100668
-0.14531, -0.106708
-0.151152, -0.109584
-0.156935, -0.119267
-0.162656, -0.125883
-0.168314, -0.13106
-0.173906, -0.136045
-0.179431, -0.142181
-0.184887, -0.147167
-0.190271, -0.153111
-0.195581, -0.158863
-0.200816, -0.163561
-0.205975, -0.168355
-0.211054, -0.172765
-0.216053, -0.177559
-0.220971, -0.182832
-0.225804, -0.188105
-0.230553, -0.193186
-0.235215, -0.19798
-0.239788, -0.203061
-0.244273, -0.207184
-0.248667, -0.212073
-0.25297, -0.215525
-0.257179, -0.219552
-0.261295, -0.223099
-0.265315, -0.227413
-0.26924, -0.231823
-0.273068, -0.234891
-0.276798, -0.237192
-0.280431, -0.240548
-0.283964, -0.244766
-0.287399, -0.249177
-0.290733, -0.25234
-0.293967, -0.255792
-0.297101, -0.258668
-0.300135, -0.262311
-0.303067, -0.265188
-0.305899, -0.26768
-0.30863, -0.269502
-0.311261, -0.272282
-0.313791, -0.274871
-0.316221, -0.277939
-0.318552, -0.279856
-0.320784, -0.281486
-0.322918, -0.283787
-0.324954, -0.285896
-0.326894, -0.288006
-0.328738, -0.289923
-0.330487, -0.291649
-0.332143, -0.293183
-0.333707, -0.295196
-0.33518, -0.29673
-0.336563, -0.297976
-0.337859, -0.299127
-0.339069, -0.300469
-0.340195, -0.301907
-0.341239, -0.302962
-0.342204, -0.303921
-0.34309, -0.304688
-0.343901, -0.305646
-0.344639, -0.306605
-0.345307, -0.307468
-0.345907, -0.307947
-0.346442, -0.308331
-0.346916, -0.308906
-0.347331, -0.309577
-0.34769, -0.310057
-0.347998, -0.31044
-0.348257, -0.31044
-0.348472, -0.310632
-0.348645, -0.310919
-0.348782, -0.311207
-0.348886, -0.311495
-0.348961, -0.311686
-0.349012, -0.311686
-0.349043, -0.311782
-0.349059, -0.311782
-0.349065, -0.311782
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311782
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311782
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
-0.349066, -0.311878
